filename,label,weight
cardboard_268.jpg,0,33.08
cardboard_269.jpg,0,48.0
cardboard_270.jpg,0,44.74
cardboard_273.jpg,0,49.66
cardboard_274.jpg,0,39.48
cardboard_275.jpg,0,32.74
cardboard_276.jpg,0,53.79
cardboard_277.jpg,0,52.03
cardboard_278.jpg,0,32.21
cardboard_279.jpg,0,51.77
cardboard_280.jpg,0,57.53
cardboard_281.jpg,0,32.26
cardboard_282.jpg,0,39.65
cardboard_284.jpg,0,44.78
cardboard_285.jpg,0,33.31
cardboard_288.jpg,0,40.92
cardboard_289.jpg,0,48.9
cardboard_291.jpg,0,55.35
cardboard_292.jpg,0,37.12
cardboard_293.jpg,0,54.25
cardboard_294.jpg,0,56.35
cardboard_295.jpg,0,31.68
cardboard_297.jpg,0,53.93
cardboard_300.jpg,0,44.52
cardboard_301.jpg,0,35.09
cardboard_303.jpg,0,56.47
cardboard_304.jpg,0,43.14
cardboard_306.jpg,0,33.92
cardboard_307.jpg,0,55.8
cardboard_309.jpg,0,35.38
cardboard_310.jpg,0,35.92
cardboard_311.jpg,0,54.71
cardboard_314.jpg,0,55.81
cardboard_315.jpg,0,30.75
cardboard_316.jpg,0,41.29
cardboard_317.jpg,0,44.58
cardboard_320.jpg,0,38.12
cardboard_322.jpg,0,42.18
cardboard_323.jpg,0,49.57
cardboard_324.jpg,0,40.01
cardboard_325.jpg,0,48.0
cardboard_326.jpg,0,58.68
cardboard_327.jpg,0,55.44
cardboard_328.jpg,0,45.93
cardboard_329.jpg,0,54.28
cardboard_330.jpg,0,52.26
cardboard_331.jpg,0,46.23
cardboard_332.jpg,0,55.23
cardboard_334.jpg,0,47.95
cardboard_336.jpg,0,56.99
cardboard_337.jpg,0,53.97
cardboard_338.jpg,0,48.21
cardboard_339.jpg,0,36.0
cardboard_340.jpg,0,35.04
cardboard_343.jpg,0,48.37
cardboard_347.jpg,0,57.48
cardboard_348.jpg,0,54.11
cardboard_349.jpg,0,34.07
cardboard_350.jpg,0,36.88
cardboard_351.jpg,0,49.57
cardboard_352.jpg,0,56.32
cardboard_353.jpg,0,43.76
cardboard_354.jpg,0,48.36
cardboard_355.jpg,0,52.64
cardboard_356.jpg,0,41.96
cardboard_357.jpg,0,31.84
cardboard_359.jpg,0,32.29
cardboard_361.jpg,0,50.42
cardboard_362.jpg,0,59.69
cardboard_363.jpg,0,57.41
cardboard_364.jpg,0,32.82
cardboard_365.jpg,0,59.1
cardboard_367.jpg,0,49.5
cardboard_368.jpg,0,47.16
cardboard_370.jpg,0,44.88
cardboard_371.jpg,0,49.7
cardboard_372.jpg,0,54.22
cardboard_374.jpg,0,53.51
cardboard_375.jpg,0,39.4
cardboard_377.jpg,0,41.51
cardboard_378.jpg,0,48.77
cardboard_380.jpg,0,53.94
cardboard_382.jpg,0,41.37
cardboard_384.jpg,0,45.19
cardboard_386.jpg,0,50.23
cardboard_387.jpg,0,45.27
cardboard_388.jpg,0,38.54
cardboard_389.jpg,0,35.78
cardboard_391.jpg,0,51.08
cardboard_392.jpg,0,50.14
cardboard_393.jpg,0,58.35
cardboard_395.jpg,0,47.33
cardboard_397.jpg,0,44.2
cardboard_399.jpg,0,38.12
cardboard_400.jpg,0,34.95
cardboard_401.jpg,0,59.53
cardboard_403.jpg,0,34.78
glass_001.jpg,1,187.18
glass_002.jpg,1,139.13
glass_005.jpg,1,150.14
glass_006.jpg,1,125.07
glass_007.jpg,1,113.84
glass_009.jpg,1,189.8
glass_011.jpg,1,163.4
glass_013.jpg,1,157.24
glass_014.jpg,1,193.82
glass_015.jpg,1,197.2
glass_016.jpg,1,162.49
glass_017.jpg,1,112.62
glass_018.jpg,1,130.09
glass_019.jpg,1,106.55
glass_020.jpg,1,196.26
glass_022.jpg,1,159.28
glass_025.jpg,1,140.06
glass_026.jpg,1,138.43
glass_027.jpg,1,172.46
glass_028.jpg,1,178.75
glass_029.jpg,1,158.07
glass_030.jpg,1,115.24
glass_033.jpg,1,167.35
glass_034.jpg,1,159.32
glass_035.jpg,1,161.55
glass_038.jpg,1,172.11
glass_039.jpg,1,128.11
glass_042.jpg,1,151.4
glass_043.jpg,1,160.06
glass_044.jpg,1,185.17
glass_045.jpg,1,138.92
glass_047.jpg,1,169.08
glass_048.jpg,1,137.01
glass_049.jpg,1,167.85
glass_052.jpg,1,161.92
glass_053.jpg,1,114.32
glass_055.jpg,1,195.38
glass_056.jpg,1,151.16
glass_057.jpg,1,192.59
glass_058.jpg,1,196.27
glass_059.jpg,1,140.78
glass_060.jpg,1,112.48
glass_061.jpg,1,196.11
glass_063.jpg,1,131.38
glass_064.jpg,1,177.01
glass_065.jpg,1,111.06
glass_066.jpg,1,116.0
glass_069.jpg,1,119.29
glass_070.jpg,1,148.52
glass_073.jpg,1,146.97
glass_074.jpg,1,177.02
glass_075.jpg,1,172.59
glass_076.jpg,1,155.38
glass_078.jpg,1,116.99
glass_079.jpg,1,142.15
glass_081.jpg,1,100.63
glass_083.jpg,1,123.85
glass_084.jpg,1,153.72
glass_085.jpg,1,125.93
glass_086.jpg,1,196.79
glass_087.jpg,1,177.31
glass_088.jpg,1,172.88
glass_089.jpg,1,169.6
glass_090.jpg,1,188.24
glass_092.jpg,1,152.75
glass_093.jpg,1,127.21
glass_094.jpg,1,139.68
glass_097.jpg,1,128.62
glass_098.jpg,1,191.0
glass_099.jpg,1,113.48
glass_100.jpg,1,152.79
glass_101.jpg,1,128.01
glass_103.jpg,1,112.74
glass_105.jpg,1,197.78
glass_107.jpg,1,143.28
glass_108.jpg,1,154.3
glass_112.jpg,1,126.17
glass_114.jpg,1,136.3
glass_116.jpg,1,139.32
glass_117.jpg,1,192.01
glass_120.jpg,1,181.76
glass_121.jpg,1,198.4
glass_122.jpg,1,126.33
glass_123.jpg,1,155.45
glass_124.jpg,1,151.45
glass_126.jpg,1,158.56
glass_127.jpg,1,111.7
glass_129.jpg,1,173.76
glass_131.jpg,1,178.43
glass_132.jpg,1,171.16
glass_134.jpg,1,191.45
glass_135.jpg,1,157.98
glass_136.jpg,1,147.49
glass_137.jpg,1,187.26
glass_138.jpg,1,122.83
glass_139.jpg,1,175.17
glass_142.jpg,1,190.81
glass_143.jpg,1,120.04
glass_144.jpg,1,113.89
glass_145.jpg,1,156.29
glass_148.jpg,1,164.93
glass_149.jpg,1,172.74
glass_150.jpg,1,149.0
glass_151.jpg,1,121.68
glass_156.jpg,1,123.94
glass_157.jpg,1,118.63
glass_158.jpg,1,179.68
glass_159.jpg,1,110.65
glass_160.jpg,1,132.02
glass_162.jpg,1,103.79
glass_165.jpg,1,134.23
glass_167.jpg,1,100.84
glass_168.jpg,1,158.54
glass_169.jpg,1,125.94
glass_170.jpg,1,156.84
glass_171.jpg,1,180.32
glass_172.jpg,1,167.07
glass_173.jpg,1,124.53
glass_174.jpg,1,136.02
glass_175.jpg,1,180.22
glass_176.jpg,1,109.65
glass_177.jpg,1,135.42
glass_178.jpg,1,153.65
glass_181.jpg,1,132.03
glass_182.jpg,1,182.95
glass_183.jpg,1,160.66
glass_184.jpg,1,137.85
glass_186.jpg,1,128.7
glass_188.jpg,1,174.2
glass_189.jpg,1,128.86
glass_190.jpg,1,148.57
glass_191.jpg,1,146.95
glass_192.jpg,1,114.11
glass_195.jpg,1,161.04
glass_196.jpg,1,161.54
glass_197.jpg,1,105.06
glass_198.jpg,1,178.81
glass_200.jpg,1,124.43
glass_202.jpg,1,155.86
glass_203.jpg,1,158.67
glass_204.jpg,1,195.92
glass_205.jpg,1,116.03
glass_206.jpg,1,132.28
glass_208.jpg,1,196.92
glass_209.jpg,1,184.12
glass_212.jpg,1,132.88
glass_213.jpg,1,118.98
glass_214.jpg,1,104.13
glass_215.jpg,1,188.7
glass_217.jpg,1,104.95
glass_219.jpg,1,193.42
glass_220.jpg,1,186.02
glass_221.jpg,1,116.18
glass_222.jpg,1,113.77
glass_223.jpg,1,166.18
glass_224.jpg,1,177.47
glass_225.jpg,1,178.94
glass_226.jpg,1,120.85
glass_227.jpg,1,110.77
glass_228.jpg,1,165.99
glass_229.jpg,1,190.8
glass_231.jpg,1,133.57
glass_232.jpg,1,141.91
glass_234.jpg,1,160.86
glass_235.jpg,1,164.84
glass_237.jpg,1,138.32
glass_239.jpg,1,137.77
glass_241.jpg,1,156.78
glass_244.jpg,1,122.54
glass_245.jpg,1,106.8
glass_247.jpg,1,118.51
glass_248.jpg,1,117.95
glass_250.jpg,1,118.46
glass_251.jpg,1,170.8
glass_252.jpg,1,197.44
glass_253.jpg,1,195.95
glass_254.jpg,1,103.96
glass_259.jpg,1,196.06
glass_263.jpg,1,113.71
glass_264.jpg,1,186.37
glass_265.jpg,1,131.35
glass_266.jpg,1,121.09
glass_267.jpg,1,132.61
glass_268.jpg,1,171.38
glass_269.jpg,1,163.69
glass_270.jpg,1,154.88
glass_271.jpg,1,170.23
glass_273.jpg,1,155.27
glass_274.jpg,1,159.77
glass_275.jpg,1,194.33
glass_276.jpg,1,191.09
glass_278.jpg,1,122.09
glass_280.jpg,1,111.13
glass_281.jpg,1,114.62
glass_283.jpg,1,162.49
glass_284.jpg,1,163.68
glass_285.jpg,1,143.25
glass_287.jpg,1,175.45
glass_289.jpg,1,163.22
glass_290.jpg,1,124.06
glass_291.jpg,1,144.45
glass_292.jpg,1,164.14
glass_294.jpg,1,100.77
glass_295.jpg,1,199.96
glass_296.jpg,1,159.93
glass_297.jpg,1,196.91
glass_298.jpg,1,129.62
glass_299.jpg,1,136.6
glass_300.jpg,1,126.86
glass_301.jpg,1,192.83
glass_302.jpg,1,112.31
glass_306.jpg,1,131.45
glass_308.jpg,1,107.39
glass_310.jpg,1,127.84
glass_311.jpg,1,114.09
glass_312.jpg,1,170.66
glass_314.jpg,1,149.51
glass_315.jpg,1,158.12
glass_317.jpg,1,181.42
glass_318.jpg,1,118.51
glass_321.jpg,1,115.54
glass_322.jpg,1,152.05
glass_323.jpg,1,136.3
glass_324.jpg,1,179.81
glass_325.jpg,1,136.29
glass_326.jpg,1,166.81
glass_327.jpg,1,186.23
glass_329.jpg,1,178.19
glass_331.jpg,1,120.57
glass_332.jpg,1,113.55
glass_333.jpg,1,122.09
glass_336.jpg,1,127.64
glass_337.jpg,1,181.64
glass_340.jpg,1,113.4
glass_341.jpg,1,117.45
glass_342.jpg,1,198.87
glass_343.jpg,1,160.45
glass_344.jpg,1,190.26
glass_349.jpg,1,116.34
glass_352.jpg,1,187.78
glass_353.jpg,1,119.4
glass_354.jpg,1,139.88
glass_355.jpg,1,176.46
glass_357.jpg,1,124.16
glass_358.jpg,1,103.89
glass_359.jpg,1,127.81
glass_360.jpg,1,168.0
glass_361.jpg,1,190.65
glass_362.jpg,1,178.27
glass_363.jpg,1,120.43
glass_365.jpg,1,115.29
glass_366.jpg,1,179.22
glass_367.jpg,1,137.14
glass_368.jpg,1,105.2
glass_369.jpg,1,185.04
glass_370.jpg,1,123.54
glass_371.jpg,1,190.46
glass_372.jpg,1,197.31
glass_373.jpg,1,154.2
glass_374.jpg,1,120.38
glass_375.jpg,1,118.68
glass_378.jpg,1,154.39
glass_379.jpg,1,145.57
glass_380.jpg,1,149.69
glass_381.jpg,1,123.16
glass_382.jpg,1,111.49
glass_385.jpg,1,101.2
glass_388.jpg,1,128.72
glass_389.jpg,1,176.18
glass_390.jpg,1,129.9
glass_391.jpg,1,137.06
glass_392.jpg,1,147.85
glass_394.jpg,1,116.52
glass_395.jpg,1,136.71
glass_397.jpg,1,166.46
glass_399.jpg,1,176.13
glass_400.jpg,1,184.04
glass_401.jpg,1,124.2
glass_404.jpg,1,107.35
glass_405.jpg,1,182.1
glass_409.jpg,1,141.15
glass_410.jpg,1,182.01
glass_411.jpg,1,180.22
glass_412.jpg,1,164.28
glass_413.jpg,1,138.71
glass_414.jpg,1,146.77
glass_415.jpg,1,123.95
glass_416.jpg,1,181.71
glass_417.jpg,1,117.24
glass_420.jpg,1,178.7
glass_423.jpg,1,107.35
glass_424.jpg,1,166.46
glass_425.jpg,1,191.64
glass_426.jpg,1,101.44
glass_431.jpg,1,147.8
glass_432.jpg,1,109.7
glass_435.jpg,1,162.33
glass_436.jpg,1,103.26
glass_437.jpg,1,178.42
glass_438.jpg,1,168.04
glass_439.jpg,1,117.84
glass_440.jpg,1,136.82
glass_441.jpg,1,169.87
glass_443.jpg,1,176.71
glass_444.jpg,1,119.66
glass_445.jpg,1,127.83
glass_446.jpg,1,151.6
glass_447.jpg,1,190.81
glass_448.jpg,1,151.72
glass_450.jpg,1,104.64
glass_451.jpg,1,148.18
glass_452.jpg,1,164.33
glass_454.jpg,1,112.01
glass_455.jpg,1,195.22
glass_456.jpg,1,148.81
glass_457.jpg,1,197.14
glass_458.jpg,1,145.01
glass_459.jpg,1,183.3
glass_460.jpg,1,194.11
glass_461.jpg,1,179.26
glass_462.jpg,1,156.39
glass_463.jpg,1,152.97
glass_464.jpg,1,168.81
glass_465.jpg,1,155.15
glass_467.jpg,1,194.67
glass_468.jpg,1,127.78
glass_469.jpg,1,122.5
glass_472.jpg,1,167.6
glass_473.jpg,1,139.34
glass_474.jpg,1,146.55
glass_476.jpg,1,157.41
glass_477.jpg,1,121.95
glass_479.jpg,1,169.22
glass_480.jpg,1,122.76
glass_481.jpg,1,165.38
glass_482.jpg,1,102.42
glass_485.jpg,1,186.97
glass_487.jpg,1,138.28
glass_488.jpg,1,120.78
glass_489.jpg,1,149.06
glass_490.jpg,1,173.79
glass_491.jpg,1,187.87
glass_492.jpg,1,175.8
glass_493.jpg,1,148.79
glass_494.jpg,1,147.79
glass_495.jpg,1,121.99
glass_497.jpg,1,130.84
glass_498.jpg,1,196.71
glass_499.jpg,1,141.02
glass_500.jpg,1,186.62
metal_001.jpg,2,17.39
metal_002.jpg,2,16.68
metal_003.jpg,2,28.22
metal_004.jpg,2,28.22
metal_005.jpg,2,26.0
metal_006.jpg,2,14.14
metal_007.jpg,2,16.35
metal_008.jpg,2,18.32
metal_009.jpg,2,22.77
metal_010.jpg,2,11.99
metal_011.jpg,2,16.8
metal_012.jpg,2,16.75
metal_014.jpg,2,27.55
metal_015.jpg,2,21.75
metal_016.jpg,2,12.46
metal_019.jpg,2,18.03
metal_020.jpg,2,18.88
metal_021.jpg,2,29.13
metal_024.jpg,2,10.19
metal_026.jpg,2,29.86
metal_028.jpg,2,20.34
metal_029.jpg,2,22.24
metal_030.jpg,2,18.26
metal_032.jpg,2,22.92
metal_033.jpg,2,10.23
metal_035.jpg,2,18.74
metal_036.jpg,2,13.42
metal_037.jpg,2,11.58
metal_038.jpg,2,18.75
metal_039.jpg,2,23.71
metal_041.jpg,2,18.58
metal_042.jpg,2,12.59
metal_043.jpg,2,25.85
metal_044.jpg,2,20.89
metal_045.jpg,2,15.29
metal_047.jpg,2,15.61
metal_048.jpg,2,11.84
metal_050.jpg,2,17.96
metal_051.jpg,2,24.59
metal_053.jpg,2,28.14
metal_054.jpg,2,14.9
metal_055.jpg,2,22.49
metal_056.jpg,2,29.4
metal_058.jpg,2,10.57
metal_059.jpg,2,26.23
metal_060.jpg,2,25.38
metal_062.jpg,2,28.69
metal_063.jpg,2,17.2
metal_064.jpg,2,23.68
metal_065.jpg,2,18.96
metal_067.jpg,2,18.75
metal_068.jpg,2,18.39
metal_069.jpg,2,29.3
metal_070.jpg,2,16.64
metal_071.jpg,2,11.55
metal_073.jpg,2,15.67
metal_075.jpg,2,29.8
metal_078.jpg,2,29.45
metal_079.jpg,2,29.52
metal_080.jpg,2,28.3
metal_081.jpg,2,20.63
metal_082.jpg,2,14.82
metal_085.jpg,2,24.62
metal_086.jpg,2,23.63
metal_088.jpg,2,25.9
metal_090.jpg,2,21.47
metal_091.jpg,2,24.71
metal_092.jpg,2,15.82
metal_093.jpg,2,17.86
metal_094.jpg,2,29.28
metal_095.jpg,2,14.94
metal_099.jpg,2,20.6
metal_100.jpg,2,29.47
metal_101.jpg,2,28.82
metal_102.jpg,2,29.48
metal_103.jpg,2,18.13
metal_104.jpg,2,11.08
metal_105.jpg,2,24.07
metal_106.jpg,2,17.1
metal_107.jpg,2,11.59
metal_108.jpg,2,18.78
metal_109.jpg,2,18.37
metal_110.jpg,2,11.56
metal_111.jpg,2,11.02
metal_112.jpg,2,12.42
metal_113.jpg,2,20.73
metal_114.jpg,2,23.12
metal_115.jpg,2,27.32
metal_116.jpg,2,24.32
metal_117.jpg,2,18.6
metal_118.jpg,2,13.53
metal_120.jpg,2,17.27
metal_121.jpg,2,24.17
metal_124.jpg,2,11.35
metal_125.jpg,2,19.22
metal_126.jpg,2,21.22
metal_127.jpg,2,26.87
metal_128.jpg,2,23.25
metal_130.jpg,2,22.23
metal_131.jpg,2,18.02
metal_132.jpg,2,25.38
metal_133.jpg,2,17.64
metal_134.jpg,2,24.24
metal_137.jpg,2,22.4
metal_140.jpg,2,26.86
metal_141.jpg,2,20.93
metal_143.jpg,2,25.48
metal_144.jpg,2,17.34
metal_145.jpg,2,20.38
metal_146.jpg,2,18.42
metal_147.jpg,2,12.03
metal_149.jpg,2,27.75
metal_150.jpg,2,20.18
metal_152.jpg,2,11.74
metal_155.jpg,2,17.44
metal_158.jpg,2,11.32
metal_159.jpg,2,28.6
metal_160.jpg,2,12.5
metal_161.jpg,2,24.33
metal_162.jpg,2,27.77
metal_164.jpg,2,16.68
metal_165.jpg,2,22.37
metal_166.jpg,2,28.93
metal_167.jpg,2,10.14
metal_168.jpg,2,10.57
metal_169.jpg,2,26.31
metal_170.jpg,2,29.82
metal_171.jpg,2,18.36
metal_172.jpg,2,13.75
metal_173.jpg,2,15.69
metal_175.jpg,2,18.0
metal_176.jpg,2,19.98
metal_178.jpg,2,10.66
metal_179.jpg,2,25.09
metal_180.jpg,2,26.14
metal_181.jpg,2,18.89
metal_182.jpg,2,26.65
metal_183.jpg,2,15.64
metal_184.jpg,2,11.83
metal_187.jpg,2,14.39
metal_188.jpg,2,13.24
metal_190.jpg,2,27.72
metal_191.jpg,2,24.48
metal_192.jpg,2,23.07
metal_193.jpg,2,22.58
metal_195.jpg,2,29.16
metal_196.jpg,2,16.66
metal_198.jpg,2,17.67
metal_199.jpg,2,10.31
metal_200.jpg,2,27.76
metal_204.jpg,2,26.64
metal_206.jpg,2,22.02
metal_207.jpg,2,19.57
metal_208.jpg,2,12.77
metal_209.jpg,2,20.05
metal_210.jpg,2,18.69
metal_211.jpg,2,23.12
metal_218.jpg,2,14.9
metal_219.jpg,2,17.41
metal_220.jpg,2,25.5
metal_221.jpg,2,16.63
metal_223.jpg,2,25.9
metal_226.jpg,2,10.69
metal_227.jpg,2,28.25
metal_228.jpg,2,17.77
metal_229.jpg,2,29.62
metal_230.jpg,2,24.43
metal_231.jpg,2,22.03
metal_232.jpg,2,16.95
metal_233.jpg,2,29.25
metal_235.jpg,2,26.43
metal_236.jpg,2,10.12
metal_237.jpg,2,27.74
metal_238.jpg,2,15.77
metal_240.jpg,2,12.23
metal_242.jpg,2,11.83
metal_243.jpg,2,17.78
metal_244.jpg,2,11.67
metal_245.jpg,2,17.27
metal_246.jpg,2,26.67
metal_247.jpg,2,23.91
metal_249.jpg,2,17.16
metal_251.jpg,2,25.77
metal_252.jpg,2,28.39
metal_253.jpg,2,19.54
metal_254.jpg,2,12.36
metal_256.jpg,2,25.82
metal_258.jpg,2,25.88
metal_260.jpg,2,27.36
metal_261.jpg,2,17.26
metal_263.jpg,2,13.63
metal_266.jpg,2,29.74
metal_267.jpg,2,17.59
metal_270.jpg,2,23.51
metal_271.jpg,2,23.95
metal_272.jpg,2,29.16
metal_275.jpg,2,21.74
metal_276.jpg,2,24.79
metal_278.jpg,2,25.61
metal_285.jpg,2,26.64
metal_286.jpg,2,29.29
metal_287.jpg,2,14.27
metal_288.jpg,2,11.81
metal_289.jpg,2,10.42
metal_290.jpg,2,26.44
metal_291.jpg,2,10.28
metal_292.jpg,2,13.93
metal_293.jpg,2,15.71
metal_294.jpg,2,22.06
metal_295.jpg,2,16.49
metal_298.jpg,2,12.92
metal_299.jpg,2,11.47
metal_300.jpg,2,24.22
metal_302.jpg,2,13.6
metal_304.jpg,2,14.69
metal_305.jpg,2,20.98
metal_306.jpg,2,29.14
metal_307.jpg,2,13.17
metal_309.jpg,2,21.31
metal_312.jpg,2,17.89
metal_315.jpg,2,15.49
metal_316.jpg,2,15.45
metal_317.jpg,2,17.14
metal_318.jpg,2,19.29
metal_319.jpg,2,12.3
metal_322.jpg,2,10.17
metal_324.jpg,2,21.42
metal_326.jpg,2,10.39
metal_327.jpg,2,20.15
metal_328.jpg,2,20.59
metal_329.jpg,2,10.5
metal_330.jpg,2,14.79
metal_335.jpg,2,25.2
metal_338.jpg,2,18.92
metal_339.jpg,2,10.15
metal_340.jpg,2,19.65
metal_341.jpg,2,26.8
metal_342.jpg,2,27.87
metal_345.jpg,2,24.41
metal_346.jpg,2,19.7
metal_349.jpg,2,19.81
metal_350.jpg,2,26.8
metal_352.jpg,2,18.08
metal_354.jpg,2,28.8
metal_355.jpg,2,25.09
metal_356.jpg,2,10.04
metal_357.jpg,2,18.64
metal_358.jpg,2,14.66
metal_359.jpg,2,29.72
metal_360.jpg,2,29.41
metal_362.jpg,2,25.59
metal_365.jpg,2,23.22
metal_366.jpg,2,12.92
metal_367.jpg,2,24.9
metal_368.jpg,2,24.97
metal_369.jpg,2,10.08
metal_370.jpg,2,13.87
metal_371.jpg,2,24.08
metal_372.jpg,2,28.72
metal_374.jpg,2,12.37
metal_375.jpg,2,17.92
metal_377.jpg,2,10.46
